numero_de_cliente	prob
29186441	5.35275722987244e-05
29187961	2.35394196300348e-05
29193101	6.92355772442602e-06
29193281	7.05154896558708e-06
29198891	2.6746226155399e-05
29200651	8.78492109680088e-05
29201701	2.38871405108841e-05
29205441	0.0083256650603889
29207901	0.000909809130167626
29243631	4.69641400211154e-06
29251231	3.66823164719454e-05
29257551	1.66954508951815e-05
29267141	2.10622590777316e-05
29277081	7.52712113308449e-05
29284331	0.000613595019523017
29286091	5.31860423233813e-05
29288251	0.000128810439529726
29289361	6.50417522141236e-05
29292171	1.42457999289171e-05
29297201	9.34108662363355e-05
29298431	4.80643737285186e-05
29300881	1.11435675767561e-05
29300941	2.47006328810889e-06
29304511	1.67203686774786e-05
29325391	0.000148528691230466
29344801	1.93108489002737e-05
29344861	1.46448453715473e-05
29346321	3.58890915129339e-06
29347841	5.83830363368118e-06
29347901	2.155794582348e-05
29348781	3.78849844959858e-06
29352931	9.02955304598359e-06
29357321	0.00210826561016964
29361471	5.89566342625323e-07
29362581	1.9747194664086e-06
29362871	0.000742645068025239
29363051	6.39412543036573e-06
29367201	0.000330930967746206
29367321	0.000488924768707082
29375271	5.63126545753161e-05
29389891	1.36457750777182e-05
29391591	3.05855591040692e-05
29393401	2.96103897151568e-05
29400771	8.84561800907618e-06
29404571	9.8437557998023e-06
29409661	1.00104748979716e-05
29411411	5.12911024358296e-06
29413051	4.02337451585719e-05
29414921	1.54222967563581e-05
29421061	0.000492510524046902
29431471	0.00135527532739827
29435681	2.15015782560329e-05
29439191	0.000819894447266584
29445271	9.20245853253785e-05
29448491	2.61944493222215e-05
29453171	0.000280329237523878
29455801	0.0107474972906704
29456851	2.74932414175195e-06
29458431	4.98017341347083e-06
29459541	0.000316030786157912
29459891	0.00039337253148483
29464861	1.49616946318543e-06
29479891	0.000287108837164426
29487201	0.00259742664165773
29497031	1.09723346664063e-05
29499951	5.72680114969454e-06
29512231	2.28453440103078e-05
29515161	0.000313460720010353
29522821	8.94960837368585e-06
29524631	0.00193849226428598
29525331	1.07643491457242e-05
29525741	1.87806018498648e-05
29527261	2.60575048560776e-06
29531531	5.11889733214295e-05
29532231	1.32429755476496e-05
29536971	0.000109660453865724
29541301	1.68911914744982e-06
29542231	6.27858315476217e-06
29542701	8.98223629375716e-06
29550191	1.16465817365411e-05
29554631	4.89816635458414e-06
29571531	4.46379217961542e-06
29575511	0.000799255484263683
29577321	3.85716127371638e-05
29587731	5.71453578534552e-05
29592761	2.86225578824467e-05
29593291	0.000576388226654996
29599311	1.0838148573235e-05
29601531	2.37459935337623e-05
29609371	3.89705704243411e-06
29610361	1.00932569329582e-05
29611301	1.59356393562201e-05
29614051	0.000229705449822552
29614981	7.47236630450207e-06
29618961	0.000425082904833168
29624461	0.000217338052666358
29624751	7.4072680280655e-06
29628261	0.000696288324398082
29635041	1.25972851043249e-05
29643171	1.31289027247535e-05
29644281	6.17314999028177e-06
29652351	0.00151896419232211
29652941	1.2591751652468e-05
29661361	7.07614653867873e-05
29662821	5.13439882119282e-06
29673351	7.59370448647165e-06
29673641	4.67847917472719e-05
29678261	7.44101427094586e-06
29688611	0.000618296819095657
29691771	6.95169088775458e-06
29700661	4.6878996133164e-06
29710311	2.12507522503156e-05
29716451	4.82665215958257e-06
29717211	0.000678791505224247
29718201	1.17906197128358e-06
29733351	1.37016685516235e-06
29734111	3.55553159357125e-05
29735281	0.000125660538772026
29741301	5.35363894250602e-06
29747091	3.32896230615058e-06
29749721	6.25410225917484e-05
29755341	0.0502786914132308
29760311	2.50624553244024e-06
29773581	5.23184016290624e-06
29777211	0.000602360357570403
29778261	6.37131160540872e-07
29780251	0.000690049566480068
29787911	0.000543833784732775
29794991	7.70592651616632e-06
29798791	4.97642701881018e-06
29804111	9.75951753210939e-06
29806391	1.64168770859024e-05
29814461	0.000207707543250899
29816331	0.00104499184936027
29818851	2.35245679318966e-05
29821301	2.97879770665289e-05
29821421	2.74464301098609e-05
29827911	0.00403652530113756
29852651	0.000313088483960558
29853881	0.0147582329897334
29854991	3.56977462170938e-05
29859841	4.2348315015556e-05
29861011	0.00396472039276205
29861891	1.33127064944609e-05
29869491	2.75899016273785e-06
29874171	1.04868434845384e-05
29905051	1.37873101474667e-05
29908031	9.77024406919288e-05
29914871	2.2887520150047e-05
29916451	2.82668953310158e-06
29919841	7.34601633185716e-05
29923701	0.00186794340832305
29924991	5.59951229460461e-05
29926451	2.56729230318464e-06
29932941	2.8226822021182e-05
29941421	0.000730159795049026
29944291	1.86062751950309e-05
29945871	6.56511113387613e-05
29949731	0.000619247206374569
29954111	0.0432676608727787
29954991	1.51841637277274e-05
29955631	7.49065297258527e-06
29956101	0.00552956823536576
29960781	0.000109357830996961
29963881	5.29981489104755e-06
29964991	2.10487765687372e-05
29972831	2.56222614589992e-05
29981541	1.981011765309e-05
29988381	5.26877929108847e-07
